"SAMPLE_ID","STATUS","STATUS_DATE","REMARK"
67915,"NO_BLOOM","08/01/2019",
67916,"NO_BLOOM","08/06/2019",
67917,"NO_BLOOM","08/20/2019",
67918,"NO_BLOOM","11/12/2019",
67919,"NO_BLOOM","09/10/2019",
67920,"NO_BLOOM","10/23/2019",
67921,"NO_BLOOM","11/12/2019",
67922,"CONFIRMED","06/07/2019",
67923,"CONFIRMED","06/12/2019",
67924,"CONFIRMED","06/21/2019",
67925,"NO_BLOOM","11/12/2019",
67926,"CONFIRMED","07/08/2019",
67927,"CONFIRMED","07/12/2019",
67928,"CONFIRMED","07/17/2019",
67929,"CONFIRMED","07/25/2019",
67930,"NO_BLOOM","11/12/2019",
67931,"NO_BLOOM","08/06/2019",
67932,"NO_BLOOM","08/16/2019",
67933,"NO_BLOOM","08/21/2019",
67934,"NO_BLOOM","08/30/2019",
67935,"NO_BLOOM","09/05/2019",
67936,"NO_BLOOM","09/10/2019",
67937,"NO_BLOOM","09/17/2019",
67938,"NO_BLOOM","09/25/2019",
67939,"NO_BLOOM",,
67940,"NO_BLOOM","10/08/2019",
67941,"NO_BLOOM","10/15/2019",
67942,"NO_BLOOM","10/23/2019",
67943,"NO_BLOOM","10/29/2019",
67944,"NO_BLOOM",,
67945,"NO_BLOOM","08/22/2019",
67946,"NO_BLOOM","09/05/2019",
67947,"NO_BLOOM",,
67948,"CONFIRMED","08/21/2019",
67949,"NO_BLOOM","08/22/2019",
67950,"NO_BLOOM","08/05/2019",
67951,"NO_BLOOM",,
67951,"NO_BLOOM","08/05/2019",
67952,"NO_BLOOM","08/30/2019",
67953,"NO_BLOOM","09/05/2019",
67954,"NO_BLOOM","08/05/2019",
67955,"NO_BLOOM",,
67955,"NO_BLOOM","08/05/2019",
67956,"NO_BLOOM","08/16/2019",
67957,"NO_BLOOM","08/16/2019",
67958,"NO_BLOOM","08/22/2019",
67959,"NO_BLOOM","08/30/2019",
67960,"NO_BLOOM","09/05/2019",
67961,"CONFIRMED","05/20/2019",
67962,"CONFIRMED","08/02/2019",
67963,"CONFIRMED","08/06/2019",
67964,"CONFIRMED_WITH_HIGH_TOXINS","08/12/2019",
67965,"CONFIRMED_WITH_HIGH_TOXINS","08/21/2019",
67966,"CONFIRMED","08/28/2019",
67967,"CONFIRMED","09/06/2019",
67968,"CONFIRMED","09/11/2019",
67969,"CONFIRMED","09/18/2019",
67970,"CONFIRMED","09/25/2019",
67971,"CONFIRMED","10/02/2019",
67972,"CONFIRMED","05/28/2019",
67973,"CONFIRMED_WITH_HIGH_TOXINS","10/09/2019",
67974,"CONFIRMED","10/21/2019",
67975,"CONFIRMED_WITH_HIGH_TOXINS","06/04/2019",
67976,"CONFIRMED","06/14/2019",
67977,"CONFIRMED_WITH_HIGH_TOXINS","06/17/2019",
67978,"CONFIRMED_WITH_HIGH_TOXINS","06/25/2019",
67979,"CONFIRMED","07/15/2019",
67980,"CONFIRMED","07/25/2019",
67981,"SUSPICIOUS","07/08/2019",
67982,"SUSPICIOUS","10/21/2019",
67983,"NO_BLOOM",,
67984,"NO_BLOOM",,
67985,"NO_BLOOM",,
67986,"NO_BLOOM","11/12/2019",
67987,"CONFIRMED","07/17/2019",
67988,"NO_BLOOM","07/25/2019",
67989,"NO_BLOOM","08/01/2019",
67990,"NO_BLOOM","08/08/2019",
67991,"NO_BLOOM","08/16/2019",
67992,"NO_BLOOM","08/22/2019",
67993,"NO_BLOOM","08/30/2019",
67994,"NO_BLOOM","09/11/2019",
67995,"NO_BLOOM","09/18/2019",
67996,"NO_BLOOM","09/25/2019",
67997,"NO_BLOOM","09/25/2019",
67998,"NO_BLOOM",,
67999,"NO_BLOOM","10/08/2019",
68000,"NO_BLOOM","10/16/2019",
68001,"NO_BLOOM","10/23/2019",
68002,"NO_BLOOM","10/29/2019",
68003,"NO_BLOOM","11/12/2019",
68004,"NO_BLOOM","11/12/2019",
68005,"NO_BLOOM","11/12/2019",
68005,"CONFIRMED_WITH_HIGH_TOXINS","06/21/2019",
68006,"NO_BLOOM","11/12/2019",
68006,"CONFIRMED_WITH_HIGH_TOXINS","06/21/2019",
68007,"CONFIRMED","06/28/2019",
68007,"NO_BLOOM","11/12/2019",
68008,"CONFIRMED","06/28/2019",
68008,"NO_BLOOM","11/12/2019",
68009,"CONFIRMED","07/09/2019",
68010,"NO_BLOOM","07/02/2019",
68011,"NO_BLOOM","07/09/2019",
68012,"NO_BLOOM","07/16/2019",
68013,"NO_BLOOM","07/23/2019",
68014,"NO_BLOOM","08/01/2019",
68015,"NO_BLOOM","08/06/2019",
68016,"NO_BLOOM","08/15/2019",
68017,"NO_BLOOM","08/20/2019",
68018,"NO_BLOOM","11/12/2019",
68019,"NO_BLOOM",,
68020,"SUSPICIOUS","08/23/2019",
68021,"NO_BLOOM","11/12/2019",
68022,"CONFIRMED_WITH_HIGH_TOXINS","06/26/2019",
68023,"CONFIRMED_WITH_HIGH_TOXINS","10/02/2019",
68024,"CONFIRMED","10/09/2019",
68025,"CONFIRMED","10/23/2019",
68026,"CONFIRMED","07/09/2019",
68027,"CONFIRMED_WITH_HIGH_TOXINS","07/30/2019",
68028,"CONFIRMED","08/06/2019",
68029,"CONFIRMED","08/28/2019",
68030,"CONFIRMED_WITH_HIGH_TOXINS","09/11/2019",
68031,"NO_BLOOM","05/20/2019",
68032,"NO_BLOOM","06/03/2019",
68033,"SUSPICIOUS","06/19/2019",
68034,"SUSPICIOUS","06/26/2019",
68035,"SUSPICIOUS","08/28/2019",
68036,"NO_BLOOM","11/12/2019",
68037,"NO_BLOOM","07/09/2019",
68038,"NO_BLOOM","07/16/2019",
68039,"NO_BLOOM","07/23/2019",
68040,"NO_BLOOM","08/01/2019",
68041,"NO_BLOOM","08/06/2019",
68042,"NO_BLOOM","11/12/2019",
68043,"NO_BLOOM","11/12/2019",
68044,"NO_BLOOM","11/12/2019",
68045,"NO_BLOOM","11/12/2019",
68046,"NO_BLOOM","11/12/2019",
68047,"NO_BLOOM","11/12/2019",
68048,"NO_BLOOM","11/12/2019",
68049,"NO_BLOOM","07/02/2019",
68050,"NO_BLOOM","07/08/2019",
68051,"NO_BLOOM","07/10/2019",
68052,"NO_BLOOM","07/17/2019",
68053,"NO_BLOOM","07/25/2019",
68054,"NO_BLOOM","11/12/2019",
68055,"NO_BLOOM","08/08/2019",
68056,"NO_BLOOM","08/16/2019",
68057,"CONFIRMED","08/20/2019",
68058,"NO_BLOOM","08/21/2019",
68059,"NO_BLOOM","11/12/2019",
68060,"NO_BLOOM","08/30/2019",
68061,"NO_BLOOM","09/05/2019",
68062,"NO_BLOOM","09/10/2019",
68063,"NO_BLOOM","09/10/2019",
68064,"NO_BLOOM","09/17/2019",
68065,"NO_BLOOM","09/17/2019",
68066,"NO_BLOOM","09/23/2019",
68067,"NO_BLOOM","09/25/2019",
68068,"NO_BLOOM",,
68069,"NO_BLOOM","10/02/2019",
68070,"NO_BLOOM","10/08/2019",
68071,"NO_BLOOM","10/08/2019",
68072,"NO_BLOOM","10/16/2019",
68073,"NO_BLOOM","10/23/2019",
68074,"NO_BLOOM","10/23/2019",
68075,"NO_BLOOM","10/29/2019",
68076,"NO_BLOOM",,
68077,"NO_BLOOM","08/21/2019",
68078,"NO_BLOOM","08/30/2019",
68079,"NO_BLOOM","09/05/2019",
68080,"NO_BLOOM","09/10/2019",
68081,"CONFIRMED","09/17/2019",
68082,"NO_BLOOM","08/22/2019",
68083,"NO_BLOOM","08/20/2019",
68084,"CONFIRMED","08/21/2019",
68085,"SUSPICIOUS","06/19/2019",
68086,"CONFIRMED","11/07/2019",
68087,"NO_BLOOM","11/12/2019",
68088,"CONFIRMED","06/07/2019",
68089,"CONFIRMED","11/12/2019",
68090,"CONFIRMED","06/21/2019",
68091,"NO_BLOOM","11/12/2019",
68092,"NO_BLOOM","07/08/2019",
68093,"NO_BLOOM","07/10/2019",
68094,"NO_BLOOM","07/17/2019",
68095,"NO_BLOOM","07/25/2019",
68096,"CONFIRMED","11/12/2019",
68097,"NO_BLOOM","08/08/2019",
68098,"CONFIRMED","08/16/2019",
68099,"CONFIRMED","08/21/2019",
68100,"CONFIRMED","08/30/2019",
68101,"CONFIRMED","09/05/2019",
68102,"CONFIRMED","09/12/2019",
68103,"CONFIRMED","10/02/2019",
68104,"CONFIRMED","10/08/2019",
68105,"CONFIRMED","10/15/2019",
68106,"CONFIRMED","10/23/2019",
68107,"CONFIRMED","10/29/2019",
68108,"NO_BLOOM","07/12/2019",
68109,"NO_BLOOM","08/20/2019",
68110,"NO_BLOOM","06/04/2019",
68111,"NO_BLOOM","08/28/2019",
68112,"NO_BLOOM","09/12/2019",
68113,"NO_BLOOM","09/25/2019",
68114,"NO_BLOOM","10/23/2019",
68115,"NO_BLOOM",,
68116,"NO_BLOOM",,
68117,"NO_BLOOM",,
68118,"NO_BLOOM",,
68119,"NO_BLOOM",,
68120,"NO_BLOOM",,
68121,"NO_BLOOM",,
68122,"NO_BLOOM",,
68123,"NO_BLOOM",,
68124,"NO_BLOOM","08/08/2019",
68125,"NO_BLOOM","07/08/2019",
68126,"NO_BLOOM","08/28/2019",
68127,"NO_BLOOM","10/23/2019",
68128,"NO_BLOOM","09/13/2019",
68129,"NO_BLOOM","09/25/2019",
68130,"NO_BLOOM",,
68131,"NO_BLOOM",,
68132,"NO_BLOOM",,
68133,"NO_BLOOM",,
68134,"NO_BLOOM",,
68135,"NO_BLOOM",,
68136,"NO_BLOOM",,
68137,"NO_BLOOM",,
68138,"NO_BLOOM",,
68139,"NO_BLOOM",,
68140,"NO_BLOOM","10/23/2019",
68141,"NO_BLOOM","08/08/2019",
68142,"CONFIRMED","08/28/2019",
68143,"NO_BLOOM","09/12/2019",
68144,"CONFIRMED","09/25/2019",
68145,"NO_BLOOM",,
68146,"NO_BLOOM",,
68147,"NO_BLOOM",,
68148,"NO_BLOOM",,
68149,"NO_BLOOM",,
68150,"NO_BLOOM",,
68151,"NO_BLOOM",,
68152,"NO_BLOOM",,
68153,"NO_BLOOM",,
68154,"NO_BLOOM",,
68155,"CONFIRMED","05/29/2019",
68156,"CONFIRMED","06/03/2019",
68157,"CONFIRMED","08/30/2019",
68158,"CONFIRMED_WITH_HIGH_TOXINS","09/11/2019",
68159,"CONFIRMED","10/10/2019",
68160,"NO_BLOOM","10/24/2019",
68161,"CONFIRMED","06/28/2019",
68162,"CONFIRMED","07/08/2019",
68163,"CONFIRMED","08/29/2019",
68164,"CONFIRMED","09/11/2019",
68165,"NO_BLOOM","10/24/2019",
68166,"NO_BLOOM",,
68167,"NO_BLOOM",,
68168,"NO_BLOOM",,
68169,"NO_BLOOM",,
68170,"NO_BLOOM",,
68171,"NO_BLOOM",,
68172,"NO_BLOOM",,
68173,"NO_BLOOM",,
68174,"NO_BLOOM",,
68175,"NO_BLOOM",,
68176,"NO_BLOOM",,
68177,"NO_BLOOM","06/04/2019",
68178,"NO_BLOOM","08/28/2019",
68179,"NO_BLOOM","09/12/2019",
68180,"NO_BLOOM","09/25/2019",
68181,"NO_BLOOM","10/23/2019",
68182,"NO_BLOOM",,
68183,"NO_BLOOM",,
68184,"NO_BLOOM",,
68185,"NO_BLOOM",,
68186,"NO_BLOOM",,
68187,"NO_BLOOM",,
68188,"NO_BLOOM",,
68189,"NO_BLOOM",,
68190,"NO_BLOOM",,
68191,"NO_BLOOM",,
68192,"NO_BLOOM",,
68193,"NO_BLOOM","09/13/2019",
68194,"NO_BLOOM","11/12/2019",
68195,"NO_BLOOM",,
68196,"NO_BLOOM",,
68197,"NO_BLOOM",,
68198,"NO_BLOOM",,
68199,"NO_BLOOM",,
68200,"NO_BLOOM",,
68201,"NO_BLOOM",,
68202,"NO_BLOOM",,
68203,"NO_BLOOM","05/21/2019",
68204,"NO_BLOOM",,
68205,"NO_BLOOM",,
68206,"NO_BLOOM",,
68207,"NO_BLOOM",,
68208,"NO_BLOOM",,
68209,"NO_BLOOM",,
68210,"NO_BLOOM",,
68211,"NO_BLOOM",,
68212,"NO_BLOOM",,
68213,"NO_BLOOM",,
68214,"NO_BLOOM",,
68215,"NO_BLOOM",,
68216,"NO_BLOOM",,
68217,"NO_BLOOM",,
68218,"NO_BLOOM",,
68219,"NO_BLOOM",,
68220,"NO_BLOOM",,
68221,"NO_BLOOM",,
68222,"NO_BLOOM",,
68223,"NO_BLOOM",,
68224,"CONFIRMED","06/28/2019",
68225,"CONFIRMED","04/16/2019",
68226,"CONFIRMED","04/18/2019",
68227,"NO_BLOOM",,
68228,"NO_BLOOM",,
68229,"NO_BLOOM",,
68230,"CONFIRMED","06/11/2019",
68231,"CONFIRMED_WITH_HIGH_TOXINS","06/21/2019",
68231,"CONFIRMED_WITH_HIGH_TOXINS","06/17/2019",
68232,"CONFIRMED_WITH_HIGH_TOXINS","06/21/2019",
68232,"CONFIRMED_WITH_HIGH_TOXINS","06/17/2019",
68233,"CONFIRMED_WITH_HIGH_TOXINS","06/28/2019",
68234,"CONFIRMED","07/02/2019",
68235,"CONFIRMED","07/09/2019",
68236,"CONFIRMED","07/16/2019",
68237,"CONFIRMED_WITH_HIGH_TOXINS","07/23/2019",
68238,"CONFIRMED_WITH_HIGH_TOXINS","07/23/2019",
68239,"CONFIRMED_WITH_HIGH_TOXINS","08/01/2019",
68240,"CONFIRMED_WITH_HIGH_TOXINS","08/01/2019",
68241,"CONFIRMED","08/06/2019",
68242,"CONFIRMED","08/06/2019",
68243,"CONFIRMED_WITH_HIGH_TOXINS","08/15/2019",
68244,"CONFIRMED_WITH_HIGH_TOXINS","08/15/2019",
68245,"CONFIRMED_WITH_HIGH_TOXINS","08/20/2019",
68245,"CONFIRMED_WITH_HIGH_TOXINS","08/19/2019",
68246,"CONFIRMED_WITH_HIGH_TOXINS","08/20/2019",
68246,"CONFIRMED_WITH_HIGH_TOXINS","08/19/2019",
68247,"CONFIRMED","08/27/2019",
68248,"NO_BLOOM","10/08/2019",
68249,"CONFIRMED","10/08/2019",
68250,"CONFIRMED","10/17/2019",
68251,"CONFIRMED","10/29/2019",
68252,"NO_BLOOM","07/15/2019",
68252,"NO_BLOOM",,
68253,"CONFIRMED_WITH_HIGH_TOXINS","08/15/2019",
68254,"CONFIRMED","11/12/2019",
68255,"CONFIRMED","11/12/2019",
68256,"CONFIRMED","06/12/2019",
68257,"NO_BLOOM","07/15/2019",
68257,"NO_BLOOM",,
68258,"SUSPICIOUS","08/08/2019",
68259,"NO_BLOOM","08/28/2019",
68260,"NO_BLOOM","08/08/2019",
68261,"NO_BLOOM","10/23/2019",
68262,"NO_BLOOM","09/13/2019",
68263,"NO_BLOOM","09/25/2019",
68264,"NO_BLOOM",,
68265,"NO_BLOOM",,
68266,"NO_BLOOM",,
68267,"NO_BLOOM",,
68268,"NO_BLOOM",,
68269,"NO_BLOOM",,
68270,"NO_BLOOM",,
68271,"NO_BLOOM",,
68272,"NO_BLOOM",,
68273,"NO_BLOOM",,
68274,"NO_BLOOM",,
68275,"NO_BLOOM","11/12/2019",
68276,"NO_BLOOM",,
68277,"NO_BLOOM","09/11/2019",
68278,"NO_BLOOM","09/19/2019",
68279,"NO_BLOOM","09/25/2019",
68280,"NO_BLOOM","10/03/2019",
68281,"NO_BLOOM","09/20/2019",
68282,"CONFIRMED","10/08/2019",
68283,"NO_BLOOM","10/17/2019",
68284,"CONFIRMED","07/30/2019",
68285,"NO_BLOOM","07/12/2019",
68286,"NO_BLOOM","08/21/2019",
68287,"NO_BLOOM","09/06/2019",
68288,"NO_BLOOM","09/25/2019",
68289,"NO_BLOOM","05/20/2019",
68290,"NO_BLOOM","05/28/2019",
68291,"NO_BLOOM",,
68292,"NO_BLOOM",,
68293,"NO_BLOOM",,
68294,"NO_BLOOM",,
68295,"NO_BLOOM",,
68296,"NO_BLOOM",,
68297,"NO_BLOOM",,
68298,"NO_BLOOM",,
68299,"NO_BLOOM",,
68300,"NO_BLOOM",,
68301,"NO_BLOOM",,
68302,"NO_BLOOM",,
68303,"NO_BLOOM",,
68304,"NO_BLOOM",,
68305,"NO_BLOOM",,
68306,"NO_BLOOM",,
68307,"NO_BLOOM",,
68308,"NO_BLOOM",,
68309,"NO_BLOOM",,
68310,"NO_BLOOM",,
68311,"NO_BLOOM",,
68312,"NO_BLOOM",,
68313,"NO_BLOOM","09/11/2019",
68314,"CONFIRMED","11/12/2019",
68315,"NO_BLOOM","09/06/2019",
68316,"NO_BLOOM","09/19/2019",
68317,"NO_BLOOM","09/25/2019",
68318,"NO_BLOOM","10/03/2019",
68319,"CONFIRMED","04/22/2019",
68320,"NO_BLOOM",,
68321,"NO_BLOOM",,
68322,"NO_BLOOM",,
68323,"NO_BLOOM","06/03/2019",
68324,"NO_BLOOM",,
68325,"NO_BLOOM",,
68326,"NO_BLOOM",,
68327,"NO_BLOOM",,
68328,"NO_BLOOM",,
68329,"NO_BLOOM",,
68330,"NO_BLOOM",,
68331,"NO_BLOOM",,
68332,"NO_BLOOM",,
68333,"NO_BLOOM",,
68334,"NO_BLOOM",,
68335,"NO_BLOOM",,
68336,"NO_BLOOM",,
68337,"NO_BLOOM",,
68338,"NO_BLOOM",,
68339,"NO_BLOOM",,
68340,"NO_BLOOM",,
68341,"NO_BLOOM",,
68342,"NO_BLOOM",,
68343,"NO_BLOOM",,
68344,"CONFIRMED","07/08/2019",
68345,"NO_BLOOM","08/28/2019",
68346,"NO_BLOOM","09/11/2019",
68347,"NO_BLOOM","10/24/2019",
68348,"NO_BLOOM",,
68349,"NO_BLOOM","05/20/2019",
