LakeID,FIN,County,WATER,Alternate_Name,Lake_Proj_Code_Ref::LAKE_PROJ_CODE,Beaches,PWS,Waterbody_Classification,WaterClassPartNo,Dam Class,M_BAS_NAME,BASIN_NAME,M_BASIN_ID,BasinSub,ACRES,SHORELINE_,AREA,LEN,P#,PWLID,_8_Digit_HUC,DATE_ADDED,Waterbody_Type,Chla_PWS
0801UWB5027,ONT-19-57-5-P5027,Lewis,Unnamed Water,,,No,No,CT,805-565,,Black River Basin,Black River,8,801,1.20 ,0.40 ,4967 ,601.07 ,5027,,,,Lake,10
0801UWB5028,ONT-19-P5028,Lewis,Unnamed Water,,,No,No,C,805-571,,Black River Basin,Black River,8,801,0.90 ,0.20 ,3715 ,256.14 ,5028,,,,Lake,10
0801UWB5029,ONT-19-57-4C-P5029,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,1.00 ,0.30 ,4086 ,513.85 ,5029,,,,Lake,
0801UWB5030,ONT-19-57-4C-P5030,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,0.80 ,0.30 ,3428 ,467.75 ,5030,,,,Lake,
0801UWB5031,ONT-19-57-5B-P5031,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,0.90 ,0.30 ,3727 ,539.62 ,5031,,,,Lake,
0801UWB5032,ONT-19-57-5B-P5032,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,1.40 ,0.40 ,5739 ,582.66 ,5032,,,,Lake,
0801UWB5033,ONT-19-57-6-P5033,Lewis,Unnamed Water,,,No,No,C,805-580,,Black River Basin,Black River,8,801,1.20 ,0.30 ,4680 ,443.06 ,5033,,,,Lake,10
0801UWB5034,ONT-19-57-6-P5034,Lewis,Unnamed Water,,,No,No,C,805-580,,Black River Basin,Black River,8,801,1.30 ,0.20 ,5113 ,337.68 ,5034,,,,Lake,10
0801UWB5035,ONT-19-57-6-P5035,Lewis,Unnamed Water,,,No,No,C,805-580,,Black River Basin,Black River,8,801,5.60 ,0.50 ,22521 ,819.66 ,5035,,,,Lake,10
0801UWB5037,ONT-19-40-3-10-1-P5037,Lewis,Unnamed Water,,,No,No,C,805-140,,Black River Basin,Black River,8,801,1.80 ,0.30 ,7251 ,494.25 ,5037,,,,Lake,10
0801UWB5038,ONT-19-45-5-3-P5038,Lewis,Unnamed Water,,,No,No,CT,805-521,,Black River Basin,Black River,8,801,1.20 ,0.20 ,5021 ,357.33 ,5038,,,,Lake,10
0801UWB5039,ONT-19-45-P5039,Lewis,Unnamed Water,,,No,No,CT,805-516.2,,Black River Basin,Black River,8,801,1.50 ,0.30 ,6271 ,509.07 ,5039,,,,Lake,10
0801UWB5040,ONT-19-40-3-8-A-P5040,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,2.90 ,0.40 ,11782 ,716.84 ,5040,,,,Lake,
0801UWB5041,ONT-19-40-3-7-P5041,Lewis,Unnamed Water,,,No,No,C,805-135,,Black River Basin,Black River,8,801,3.10 ,0.50 ,12607 ,809.05 ,5041,,,,Lake,10
0801UWB5042,ONT-19-40-3-7-P5042,Lewis,Unnamed Water,,,No,No,C,805-135,,Black River Basin,Black River,8,801,3.10 ,0.60 ,12428 ,1016.18 ,5042,,,,Lake,10
0801UWB5043,ONT-19-40-3-7-P5043,Lewis,Unnamed Water,,,No,No,C,805-135,,Black River Basin,Black River,8,801,0.90 ,0.20 ,3769 ,364.96 ,5043,,,,Lake,10
0801UWB5044,ONT-19-40-3-P5044,Lewis,Unnamed Water,,,No,No,C,805-137,,Black River Basin,Black River,8,801,3.50 ,0.50 ,14122 ,853.33 ,5044,,,,Lake,10
0801UWB5045,ONT-19-40-7-7-P5045,Lewis,Unnamed Water,,,No,No,CT,805-160,,Black River Basin,Black River,8,801,0.90 ,0.20 ,3534 ,299.88 ,5045,,,,Lake,10
0801UWB5047,ONT-19-P5047,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,2.80 ,0.30 ,11138 ,453.25 ,5047,,,,Lake,
0801UWB5048,ONT-19-40H-P5048,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,2.90 ,0.70 ,11828 ,1048.21 ,5048,,,,Lake,
0801UWB5049,ONT-19-41A-P5049,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,2.20 ,0.60 ,8867 ,990.79 ,5049,,,,Lake,
0801UWB5050,ONT-19-40-3-2-1-P5050,Lewis,Unnamed Water,,,No,No,CT,805-127,,Black River Basin,Black River,8,801,2.20 ,0.30 ,8939 ,413.80 ,5050,,,,Lake,10
0801UWB5051,ONT-19-45-4-P5051,Lewis,Unnamed Water,,,No,No,C,805-520,,Black River Basin,Black River,8,801,1.30 ,0.20 ,5283 ,328.13 ,5051,,,,Lake,10
0801UWB5052,ONT-19-45-3-P5052,Lewis,Unnamed Water,,,No,No,C,805-519.1,,Black River Basin,Black River,8,801,1.10 ,0.20 ,4525 ,291.13 ,5052,,,,Lake,10
0801UWB5053,ONT-19-P5053,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,0.70 ,0.20 ,2911 ,284.82 ,5053,,,,Lake,
0801UWB5054,ONT-19-P5054,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,0.90 ,0.20 ,3471 ,388.08 ,5054,,,,Lake,
0801UWB5055,ONT-19-P5055,Lewis,Unnamed Water,,,No,No,C,805-539,,Black River Basin,Black River,8,801,2.80 ,0.40 ,11392 ,573.71 ,5055,,,,Lake,10
0801UWB5056,ONT-19-P5056,Lewis,Unnamed Water,,,No,No,C,805-539,,Black River Basin,Black River,8,801,1.50 ,0.20 ,6090 ,377.61 ,5056,,,,Lake,10
0801UWB5057,ONT-19-P5057,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,44.10 ,2.10 ,178604 ,3392.05 ,5057,,,,Lake,
0801UWB5058,ONT-19-P5058,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,1.60 ,0.30 ,6284 ,404.51 ,5058,,,,Lake,
0801UWB5059,ONT-19-52B-P5059,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,1.80 ,0.30 ,7132 ,470.69 ,5059,,,,Lake,
0801UWB5060,ONT-19-P5060,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,1.10 ,0.20 ,4616 ,366.49 ,5060,,,,Lake,
0801UWB5061,ONT-19-P5061,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,0.70 ,0.20 ,2811 ,325.85 ,5061,,,,Lake,
0801UWB5062,ONT-19-55-P5062,Lewis,Unnamed Water,,,No,No,CT,805-542,,Black River Basin,Black River,8,801,2.60 ,0.40 ,10683 ,649.95 ,5062,,,,Lake,10
0801UWB5063,ONT-19-57-P5063,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,12.80 ,0.60 ,51807 ,998.70 ,5063,,,,Lake,
0801UWB5064,ONT-19-48-2-P5064,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,1.10 ,0.20 ,4622 ,269.62 ,5064,,,,Lake,
0801UWB5065,ONT-19-48-P5065,Lewis,Unnamed Water,,,No,No,C,805-536,,Black River Basin,Black River,8,801,2.10 ,0.70 ,8482 ,1178.91 ,5065,,,,Lake,10
0801UWB5066,ONT-19-P5066,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,0.70 ,0.20 ,3014 ,333.88 ,5066,,,,Lake,
0801UWB5068,ONT-19-45-9-P5068,Lewis,Unnamed Water,,,No,No,CT,805-524,,Black River Basin,Black River,8,801,0.70 ,0.20 ,2701 ,278.40 ,5068,,,,Lake,10
0801UWB5069,ONT-19-40-P5069,Lewis,Unnamed Water,,,No,No,CT,805-117,,Black River Basin,Black River,8,801,3.10 ,0.40 ,12546 ,647.33 ,5069,,,,Lake,10
0801UWB5070,ONT-19-40-P5070,Lewis,Unnamed Water,,,No,No,CT,805-171,,Black River Basin,Black River,8,801,1.80 ,0.30 ,7291 ,428.93 ,5070,,,,Lake,10
0801UWB5073,ONT-19-40-10B-P5073,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,1.10 ,0.20 ,4512 ,324.51 ,5073,,,,Lake,
0801UWB5074,ONT-19-40-7-3-A-P5074,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,0.80 ,0.20 ,3112 ,326.10 ,5074,,,,Lake,
0801UWB5075,ONT-19-40-7-4-P5075,Lewis,Unnamed Water,,,No,No,CT,805-160,,Black River Basin,Black River,8,801,0.80 ,0.20 ,3351 ,342.77 ,5075,,,,Lake,10
0801UWB5076,ONT-19-40-7-P5076,Lewis,Unnamed Water,,,No,No,CTS,805-152,,Black River Basin,Black River,8,801,5.10 ,0.60 ,20755 ,1031.65 ,5076,,,,Lake,10
0801UWB5077,ONT-19-40-7-P5077,Lewis,Unnamed Water,,,No,No,CTS,805-152,,Black River Basin,Black River,8,801,2.40 ,0.30 ,9624 ,422.75 ,5077,,,,Lake,10
0801UWB5078,ONT-19-40-7-P5078,Lewis,Unnamed Water,,,No,No,CTS,805-152,,Black River Basin,Black River,8,801,2.50 ,0.30 ,10056 ,506.16 ,5078,,,,Lake,10
0801UWB5082,ONT-19-57-7-4-P5082,Lewis,Unnamed Water,,,No,No,CTS,805-593,,Black River Basin,Black River,8,801,0.90 ,0.20 ,3465 ,293.05 ,5082,,,,Lake,10
0801UWB5083,ONT-19-40-P449-4-2-P5083,Lewis,Unnamed Water,,,No,No,CT,805-226,,Black River Basin,Black River,8,801,3.70 ,0.40 ,14844 ,720.62 ,5083,,,,Lake,10
0801UWB5084,ONT-19-57-7-P5084,Lewis,Unnamed Water,,,No,No,CT,805-583,,Black River Basin,Black River,8,801,1.30 ,0.20 ,5388 ,379.49 ,5084,,,,Lake,10
0801UWB5086,ONT-19-57-7-P5086,Lewis,Unnamed Water,,,No,No,CT,805-583,,Black River Basin,Black River,8,801,2.10 ,0.40 ,8631 ,656.47 ,5086,,,,Lake,10
0801UWB5087,ONT-19-57-7-P5087,Lewis,Unnamed Water,,,No,No,CT,805-583,,Black River Basin,Black River,8,801,3.90 ,0.90 ,15981 ,1431.23 ,5087,,,,Lake,10
0801UWB5090,ONT-19-57-7-3B-P5090,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,1.60 ,0.40 ,6583 ,580.95 ,5090,,,,Lake,
0801UWB5091,ONT-19-57-7-2-P5091,Lewis,Unnamed Water,,,No,No,C,805-588,,Black River Basin,Black River,8,801,6.40 ,0.90 ,25864 ,1483.95 ,5091,,,,Lake,10
0801UWB5092,ONT-19-57-7-2-P5092,Lewis,Unnamed Water,,,No,No,C,805-588,,Black River Basin,Black River,8,801,0.90 ,0.20 ,3454 ,312.92 ,5092,,,,Lake,10
0801UWB5093,ONT-19-57-7-2-1-P5093,Lewis,Unnamed Water,,,No,No,C,805-588,,Black River Basin,Black River,8,801,0.80 ,0.20 ,3310 ,253.56 ,5093,,,,Lake,10
0801UWB5094,ONT-19-P5094,Lewis,Unnamed Water,,,No,No,C,805-588,,Black River Basin,Black River,8,801,0.70 ,0.20 ,2877 ,266.07 ,5094,,,,Lake,10
0801UWB5095,ONT-19-P5095,Lewis,Unnamed Water,,,No,No,C,805-588,,Black River Basin,Black River,8,801,0.60 ,0.10 ,2292 ,215.09 ,5095,,,,Lake,10
0801UWB5096,ONT-19-P5096,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,5.20 ,0.60 ,21063 ,978.76 ,5096,,,,Lake,
0801UWB5098,ONT-19-57-8-P5098,Lewis,Unnamed Water,,,No,No,C,805-599,,Black River Basin,Black River,8,801,2.40 ,0.40 ,9585 ,627.09 ,5098,,,,Lake,10
0801UWB5099,ONT-19-57-8-P5099,Lewis,Unnamed Water,,,No,No,C,805-599,,Black River Basin,Black River,8,801,4.30 ,0.50 ,17320 ,729.51 ,5099,,,,Lake,10
0801UWB5102,ONT-19-57-8-P5102,Lewis,Unnamed Water,,,No,No,C,805-599,,Black River Basin,Black River,8,801,2.20 ,0.30 ,8840 ,471.07 ,5102,,,,Lake,10
0801UWB5103,ONT-19-57-9-1-P5103,Lewis,Unnamed Water,,,No,No,C,805-602,,Black River Basin,Black River,8,801,6.20 ,0.40 ,25155 ,675.51 ,5103,,,,Lake,10
0801UWB5104,ONT-19-57-9-1-2-P5104,Lewis,Unnamed Water,,,No,No,C,805-602,,Black River Basin,Black River,8,801,4.40 ,0.40 ,17809 ,706.25 ,5104,,,,Lake,10
0801UWB5105,ONT-19-57-9-1-P5105,Lewis,Unnamed Water,,,No,No,C,805-602,,Black River Basin,Black River,8,801,3.90 ,0.50 ,15741 ,810.83 ,5105,,,,Lake,10
0801UWB5106,ONT-19-57-9-1-P5106,Lewis,Unnamed Water,,,No,No,C,805-602,,Black River Basin,Black River,8,801,2.60 ,0.40 ,10325 ,693.96 ,5106,,,,Lake,10
0801UWB5107,ONT-19-57-9-1-P5107,Lewis,Unnamed Water,,,No,No,C,805-602,,Black River Basin,Black River,8,801,3.40 ,0.60 ,13751 ,910.59 ,5107,,,,Lake,10
0801UWB5108,ONT-19-57-9-1-P5108,Lewis,Unnamed Water,,,No,No,C,805-602,,Black River Basin,Black River,8,801,1.90 ,0.30 ,7890 ,527.59 ,5108,,,,Lake,10
0801UWB5109,ONT-19-57-9-1-P5109,Lewis,Unnamed Water,,,No,No,C,805-602,,Black River Basin,Black River,8,801,2.10 ,0.30 ,8449 ,559.34 ,5109,,,,Lake,10
0801UWB5110,ONT-19-P5110,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,12.20 ,1.40 ,49411 ,2193.54 ,5110,,,,Lake,
0801UWB5111,ONT-19-57-7B-P5111,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,5.60 ,0.70 ,22590 ,1129.05 ,5111,,,,Lake,
0801UWB5113,ONT-19-57-9-1-P5113,Lewis,Unnamed Water,,,No,No,C,805-602,,Black River Basin,Black River,8,801,5.10 ,0.50 ,20516 ,818.74 ,5113,,,,Lake,10
0801UWB5114,ONT-19-57-9-1-P5114,Lewis,Unnamed Water,,,No,No,C,805-602,,Black River Basin,Black River,8,801,0.80 ,0.20 ,3244 ,252.16 ,5114,,,,Lake,10
0801UWB5115,ONT-19-57-9-1-P5115,Lewis,Unnamed Water,,,No,No,C,805-602,,Black River Basin,Black River,8,801,4.10 ,0.30 ,16445 ,508.57 ,5115,,,,Lake,10
0801UWB5116,ONT-19-57-9-1-P5116,Lewis,Unnamed Water,,,No,No,C,805-602,,Black River Basin,Black River,8,801,6.30 ,0.70 ,25537 ,1048.90 ,5116,,,,Lake,10
0801UWB5117,ONT-19-57-9-P5117,Lewis,Unnamed Water,,,No,No,CT,805-600,,Black River Basin,Black River,8,801,7.20 ,1.00 ,28957 ,1638.34 ,5117,,,,Lake,10
0801UWB5118,ONT-19-57-9-P5118,Lewis,Unnamed Water,,,No,No,CT,805-600,,Black River Basin,Black River,8,801,6.20 ,0.70 ,25251 ,1178.84 ,5118,,,,Lake,10
0801UWB5119,ONT-19-57-9-P5119,Lewis,Unnamed Water,,,No,No,CT,805-600,,Black River Basin,Black River,8,801,2.20 ,0.40 ,9075 ,571.38 ,5119,,,,Lake,10
0801UWB5120,ONT-19-57-9-P5120,Lewis,Unnamed Water,,,No,No,CT,805-600,,Black River Basin,Black River,8,801,1.10 ,0.30 ,4366 ,406.75 ,5120,,,,Lake,10
0801UWB5122,ONT-19-57-9-P5122,Lewis,Unnamed Water,,,No,No,CT,805-600,,Black River Basin,Black River,8,801,0.80 ,0.20 ,3059 ,281.44 ,5122,,,,Lake,10
0801UWB5123,ONT-19-57-9-2-P5123,Lewis,Unnamed Water,,,No,No,CT,805-605,,Black River Basin,Black River,8,801,0.80 ,0.20 ,3266 ,261.63 ,5123,,,,Lake,10
0801UWB5124,ONT-19-P5124,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,0.50 ,0.10 ,2066 ,180.28 ,5124,,,,Lake,
0801UWB5125,ONT-19-P5125,Lewis,Unnamed Water,,,No,No,CT,805-600,,Black River Basin,Black River,8,801,1.60 ,0.30 ,6603 ,494.42 ,5125,,,,Lake,10
0801UWB5126,ONT-19-57-9-P5117-1-P5126,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,1.10 ,0.20 ,4367 ,383.90 ,5126,,,,Lake,
0801UWB5128,ONT-19-57-10-P5128,Lewis,Unnamed Water,,,No,No,C,805-608,,Black River Basin,Black River,8,801,0.30 ,0.10 ,1029 ,124.03 ,5128,,,,Lake,10
0801UWB5131,ONT-19-57-10-3-P5131,Lewis,Unnamed Water,,,No,No,C,805-613,,Black River Basin,Black River,8,801,0.50 ,0.10 ,1965 ,199.05 ,5131,,,,Lake,10
0801UWB5132,ONT-19-P5132,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,1.90 ,0.20 ,7819 ,359.50 ,5132,,,,Lake,
0801UWB5135,ONT-19-57-5-P5135,Lewis,Unnamed Water,,,No,No,CT,805-565,,Black River Basin,Black River,8,801,1.60 ,0.20 ,6383 ,350.50 ,5135,,,,Lake,10
0801UWB5136,ONT-19-57-5-1-P5136,Lewis,Unnamed Water,,,No,No,CT,805-573,,Black River Basin,Black River,8,801,0.90 ,0.20 ,3490 ,282.79 ,5136,,,,Lake,10
0801UWB5137,ONT-19-57-5-1-P5137,Lewis,Unnamed Water,,,No,No,CT,805-573,,Black River Basin,Black River,8,801,2.30 ,0.30 ,9356 ,560.87 ,5137,,,,Lake,10
0801UWB5138,ONT-19-60-5-2-P5138,Lewis,Unnamed Water,,,No,No,CT,805-686,,Black River Basin,Black River,8,801,3.30 ,0.50 ,13534 ,727.27 ,5138,,,,Lake,10
0801UWB5142,ONT-19-40-P5142,Lewis,Unnamed Water,,,No,No,CT,805-117,,Black River Basin,Black River,8,801,0.40 ,0.10 ,1508 ,239.10 ,5142,,,,Lake,10
0801UWB5145,ONT-19-P5145,Lewis,Unnamed Water,,,No,No,C,805-186.1,,Black River Basin,Black River,8,801,5.30 ,0.50 ,21560 ,801.77 ,5145,,,,Lake,10
0801UWB5148,ONT-19-40-P434-2-P431-1-P5148,Lewis,Unnamed Water,,,No,No,CT,805-180,,Black River Basin,Black River,8,801,6.00 ,0.60 ,24369 ,1032.14 ,5148,,,,Lake,10
0801UWB5150,ONT-19-40-14-P5150,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,5.90 ,0.60 ,23912 ,1020.71 ,5150,,,,Lake,
0801UWB5151,ONT-19-P5151,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,0.60 ,0.20 ,2465 ,304.36 ,5151,,,,Lake,
0801UWB5153,ONT-19-40-15-P5153,Lewis,Unnamed Water,,,No,No,CT,805-185,,Black River Basin,Black River,8,801,9.80 ,0.90 ,39532 ,1455.27 ,5153,,,,Lake,10
0801UWB5154,ONT-19-40-15-P5154,Lewis,Unnamed Water,,,No,No,CT,805-185,,Black River Basin,Black River,8,801,19.30 ,2.30 ,78156 ,3629.16 ,5154,,,,Lake,10
0801UWB5156,ONT-19-40-15-4-P5156,Lewis,Unnamed Water,,,No,No,CT,805-188,,Black River Basin,Black River,8,801,3.30 ,0.40 ,13274 ,614.12 ,5156,,,,Lake,10
0801UWB5157,ONT-19-P5157,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,0.50 ,0.10 ,2046 ,216.75 ,5157,,,,Lake,
0801UWB5158,ONT-19-40-P449-4-P5158,Lewis,Unnamed Water,,,No,No,CT,805-226,,Black River Basin,Black River,8,801,5.40 ,0.60 ,21749 ,994.92 ,5158,,,,Lake,10
0801UWB5159,ONT-19-P5159,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,0.80 ,0.20 ,3394 ,287.15 ,5159,,,,Lake,
0801UWB5161,ONT-19-40-18-2-P5161,Lewis,Unnamed Water,,,No,No,CT,805-195,,Black River Basin,Black River,8,801,2.80 ,0.30 ,11472 ,501.76 ,5161,,,,Lake,10
0801UWB5162,ONT-19-40-18-P5162,Lewis,Unnamed Water,,,No,No,CT,805-193,,Black River Basin,Black River,8,801,1.20 ,0.30 ,4944 ,486.98 ,5162,,,,Lake,10
0801UWB5163,ONT-19-40-18-P5163,Lewis,Unnamed Water,,,No,No,CT,805-193,,Black River Basin,Black River,8,801,0.50 ,0.10 ,2173 ,222.96 ,5163,,,,Lake,10
0801UWB5167,ONT-19-40-18-4-P5167,Lewis,Unnamed Water,,,No,No,CT,805-204,,Black River Basin,Black River,8,801,4.30 ,0.50 ,17309 ,874.42 ,5167,,,,Lake,10
0801UWB5173,ONT-19-P5173,Lewis,Unnamed Water,,,No,No,CT,805-143,,Black River Basin,Black River,8,801,4.50 ,0.60 ,18327 ,909.06 ,5173,,,,Lake,10
0801UWB5182,ONT-19-40-15-4-P5182,Lewis,Unnamed Water,,,No,No,CT,805-188,,Black River Basin,Black River,8,801,3.90 ,0.50 ,15910 ,800.80 ,5182,,,,Lake,10
0801UWB5186,ONT-19-60-6-P5186,Lewis,Unnamed Water,,,No,No,CT,805-689,,Black River Basin,Black River,8,801,7.50 ,1.60 ,30391 ,2647.74 ,5186,,,,Lake,10
0801UWB5308,ONT-19-40-3-P5308,Lewis,Unnamed Water,,,No,No,CT,805-124.2,,Black River Basin,Black River,8,801,0.90 ,0.30 ,3585 ,511.63 ,5308,,,,Lake,10
0801UWB5310,ONT-19-57-9-1A-P5310,Lewis,Unnamed Water,,,No,No,C,805-610,,Black River Basin,Black River,8,801,1.30 ,0.30 ,5169 ,441.74 ,5310,,,,Lake,10
0801UWB5311,ONT-19-60-6-P5311,Lewis,Unnamed Water,,,No,No,CT,805-689,,Black River Basin,Black River,8,801,1.30 ,0.20 ,5176 ,332.63 ,5311,,,,Lake,10
0801UWB5313,ONT-19-40-P5313,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,0.50 ,0.10 ,2064 ,208.07 ,5313,,,,Lake,
0801UWB5361,ONT-19-57-P5361,Lewis,Unnamed Water,,,No,No,C,805-668.1,,Black River Basin,Black River,8,801,12.00 ,1.10 ,48463 ,1741.83 ,5361,,,,Lake,10
0801UWB5362,ONT-19-57-P5362,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,1.00 ,0.20 ,4217 ,365.16 ,5362,,,,Lake,
0801UWB5363,ONT-19-57-P5363,Lewis,Unnamed Water,,,No,No,C,805-668.1,,Black River Basin,Black River,8,801,1.90 ,0.20 ,7574 ,400.00 ,5363,,,,Lake,10
0801UWB5364,ONT-19-57-P5364,Lewis,Unnamed Water,,,No,No,C,805-668.1,,Black River Basin,Black River,8,801,3.20 ,0.40 ,12862 ,621.56 ,5364,,,,Lake,10
0801UWB5365,ONT-19-57-P5365,Lewis,Unnamed Water,,,No,No,C,805-668.1,,Black River Basin,Black River,8,801,1.10 ,0.20 ,4488 ,289.19 ,5365,,,,Lake,10
0801UWB5366,ONT-19-57-P5366,Lewis,Unnamed Water,,,No,No,C,805-668.1,,Black River Basin,Black River,8,801,1.10 ,0.20 ,4400 ,311.41 ,5366,,,,Lake,10
0801UWB5367,ONT-19-57-P5367,Lewis,Unnamed Water,,,No,No,C,805-668.1,,Black River Basin,Black River,8,801,2.30 ,0.30 ,9387 ,461.90 ,5367,,,,Lake,10
0801UWB5368,ONT-19-P5368,Lewis,Unnamed Water,,,No,No,C,805-668.1,,Black River Basin,Black River,8,801,1.90 ,0.50 ,7686 ,810.27 ,5368,,,,Lake,10
0801UWB5369,ONT-19-P5369,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,1.20 ,0.20 ,4669 ,365.57 ,5369,,,,Lake,
0801UWB5370,ONT-19-58A-P5370,Lewis,Unnamed Water,,,No,No,C,805-668.1,,Black River Basin,Black River,8,801,1.90 ,0.40 ,7558 ,620.19 ,5370,,,,Lake,10
0801UWB5371,ONT-19-66-P5371,Lewis,Unnamed Water,,,No,No,C,805-737,,Black River Basin,Black River,8,801,2.30 ,0.30 ,9223 ,532.40 ,5371,,,,Lake,10
0801UWB5372,ONT-19-78-2-3A-2-P5372,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,0.80 ,0.20 ,3293 ,381.98 ,5372,,,,Lake,
0801UWB5373,ONT-19-P5373,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,0.70 ,0.30 ,2725 ,531.61 ,5373,,,,Lake,
0801UWB5374,ONT-19-P5374,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,1.30 ,0.40 ,5236 ,586.39 ,5374,,,,Lake,
0801UWB5375,ONT-19-57-3B-P5375,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,2.10 ,0.30 ,8668 ,521.02 ,5375,,,,Lake,
0801UWB5376,ONT-19-60-5-P664-1-P5376,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,6.30 ,0.50 ,25678 ,738.78 ,5376,,,,Lake,
0801UWB5377,ONT-19-P5377,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,2.20 ,0.20 ,8769 ,356.31 ,5377,,,,Lake,
0801UWB5378,ONT-19-P5378,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,1.80 ,0.20 ,7244 ,317.28 ,5378,,,,Lake,
0801UWB5379,ONT-19-P5379,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,4.90 ,0.60 ,19885 ,923.41 ,5379,,,,Lake,
0801UWB5381,ONT-19-70-3A-P5381,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,0.80 ,0.20 ,3106 ,334.20 ,5381,,,,Lake,
0801UWB5382,ONT-19-81-3-P5382,Lewis,Unnamed Water,,,No,No,CT,805-790,,Black River Basin,Black River,8,801,4.70 ,0.50 ,18925 ,825.31 ,5382,,,,Lake,10
0801UWB5383,ONT-19-81-7-A-P5383,Lewis,Unnamed Water,,,No,No,,,,Black River Basin,Black River,8,801,4.30 ,0.40 ,17244 ,652.95 ,5383,,,,Lake,
0801UWB5385,ONT-19-60-5-P5385,Lewis,Unnamed Water,,,No,No,CT,805-684,,Black River Basin,Black River,8,801,2.50 ,0.70 ,10274 ,1181.61 ,5385,,,,Lake,10
0801UWB5386,ONT-19-P5386,Lewis,Unnamed Water,,,No,No,C,805-796,,Black River Basin,Black River,8,801,1.40 ,0.20 ,5587 ,348.17 ,5386,,,,Lake,10
0801UWB5387,ONT-19-60-6-P5387,Lewis,Unnamed Water,,,No,No,CT,805-689,,Black River Basin,Black River,8,801,0.90 ,0.20 ,3802 ,398.21 ,5387,,,,Lake,10
0801UWB5388,ONT-19-60-6-1-P5388,Lewis,Unnamed Water,,,No,No,CT,805-690,,Black River Basin,Black River,8,801,0.10 ,0.00 ,418 ,78.86 ,5388,,,,Lake,10
0801UWB5389,ONT-19-60-6-1-P5389,Lewis,Unnamed Water,,,No,No,CT,805-690,,Black River Basin,Black River,8,801,0.20 ,0.10 ,665 ,97.49 ,5389,,,,Lake,10
0801UWB5391,ONT-19-P5391,Lewis,Unnamed Water,,,No,No,CT,805-690,,Black River Basin,Black River,8,801,0.10 ,0.00 ,279 ,61.35 ,5391,,,,Lake,10
0801UWB5392,ONT-19-P5392,Lewis,Unnamed Water,,,No,No,CT,805-690,,Black River Basin,Black River,8,801,2.80 ,0.40 ,11210 ,707.70 ,5392,,,,Lake,10
